ID,Date_time,Pitch_angle,Hub_temperature,Generator_converter_speed,Generator_speed,Generator_bearing_1_temperature,Generator_bearing_2_temperature,Generator_stator_temperature,Gearbox_bearing_1_temperature,Gearbox_bearing_2_temperature,Gearbox_inlet_temperature,Gearbox_oil_sump_temperature,Nacelle_angle,Nacelle_temperature,Absolute_wind_direction,Outdoor_temperature,Grid_frequency,Grid_voltage,Rotor_speed,Rotor_bearing_temperature,Absolute_wind_direction_c,Nacelle_angle_c,TARGET
463334,1407.0,92.410004,8.0,3.8,0.0,8.6000004,7.48,2.99,2.0999999,1.71,5.48,0.1,118.51,7.1399999,148.0,1.12,49.98,682.52002,0.0,3.0999999,148.0,118.51,-2.7489998900000003
463340,1413.0,92.410004,9.0,3.8299999,0.0,8.7799997,7.6999998,3.4200001,2.29,1.89,4.4899998,0.41999999,149.25,6.9400001,172.12,0.69,49.990002,684.82001,0.0,2.9000001,172.12,149.25,-3.12300011
463346,1419.0,92.410004,9.0,3.8499999,0.12,8.8000002,7.9000001,3.8,2.3,1.97,3.97,0.47,149.25,5.8699999,193.19,1.35,49.98,691.72998,0.0,2.9000001,193.19,149.25,-2.7930001100000004
463352,1425.0,92.410004,9.0,3.9100001,0.0,8.8000002,7.9299998,4.0900002,2.3,2.0,3.6199999,0.72000003,149.25,6.0100002,215.55,1.77,49.98,688.81,0.0,2.9000001,215.55,149.25,-2.6940000000000004
463358,1431.0,92.410004,8.9899998,3.99,0.0,8.8000002,7.9499998,4.3099999,2.3,2.0,3.6600001,0.89999998,149.25,6.5700002,207.75999,1.6,49.959999,680.17999,0.0,2.9000001,207.75999,149.25,-2.936
463364,1437.0,92.410004,8.9399996,3.98,0.0,8.8000002,7.9099998,4.5599999,2.3,2.0,3.3399999,0.89999998,149.25,5.1100001,249.55,1.85,49.98,689.22998,0.0,2.96,249.55,149.25,-3.4640000000000004
463370,1443.0,92.410004,9.0,4.0100002,0.0099999998,8.8000002,7.9899998,4.6999998,2.3199999,2.0799999,3.4000001,1.0599999,179.39,5.6300001,66.919998,2.6400001,49.98,693.29999,0.0,3.0999999,66.919998,179.39,-4.025
463376,1449.0,92.410004,9.0,4.04,0.20999999,8.8100004,7.9000001,4.9000001,2.4000001,2.2,3.6900001,1.09,314.98001,5.8499999,326.17999,2.21,49.98,690.90002,0.0,3.0999999,326.17999,314.98001,-2.5400001100000003
463382,1455.0,92.410004,9.0,4.0,0.0,8.8000002,7.9000001,4.9899998,2.4000001,2.2,3.5,1.36,357.78,6.23,354.95999,1.98,49.990002,688.59998,0.0,3.21,354.95999,357.78,-2.628
463388,1461.0,92.410004,9.0,4.02,0.0,8.8000002,7.9699998,5.0500002,2.4000001,2.23,3.4000001,1.22,357.78,5.5100002,84.059998,1.91,49.990002,692.78003,0.0,3.27,84.059998,357.78,-3.62900011
463394,1467.0,92.410004,9.0,4.0599999,0.0,8.8000002,7.9000001,5.1999998,2.4000001,2.3,3.3,1.39,357.78,5.1199999,112.78,1.76,50.0,688.70001,0.0,3.3,112.78,357.78,-3.178
463400,1473.0,92.410004,9.0,4.0799999,0.0,8.8999996,7.9000001,5.3000002,2.4100001,2.3,3.5999999,1.4,357.78,5.9499998,153.23,2.6500001,50.0,688.56,0.0,3.3,153.23,357.78,-2.6170000000000004
463406,1479.0,92.410004,9.0,4.0999999,0.0,8.8999996,7.9699998,5.3299999,2.5899999,2.4100001,3.6199999,1.42,357.78,6.5,145.05,3.9000001,49.990002,688.60999,0.0,3.3199999,145.05,357.78,-2.75999989
463412,1485.0,92.410004,9.0,4.0999999,0.0,9.1000004,8.1999998,5.5,2.6099999,2.5,3.9000001,1.5,357.78,5.7800002,162.14,3.3599999,49.990002,682.83002,0.0,3.4000001,162.14,357.78,-2.881
463418,1491.0,92.410004,9.0,4.1100001,0.0,9.21,8.3100004,5.6999998,2.7,2.5999999,4.0,1.5700001,357.78,6.29,146.42,4.5700002,49.970001,689.62,0.0,3.4100001,146.42,357.78,-3.00199989
463424,1497.0,92.410004,9.0,4.0799999,0.0,9.4499998,8.5699997,5.8000002,2.9000001,2.6199999,4.4099998,1.88,357.78,7.4000001,151.53999,5.23,49.990002,687.84998,0.0,3.5999999,151.53999,357.78,-2.5400001100000003
463430,1503.0,92.410004,9.1800003,4.02,0.0,9.8299999,8.8400002,6.0,3.2,2.9000001,5.29,1.8,357.78,7.2399998,157.02,6.0300002,49.970001,685.12,0.0,3.7,157.02,357.78,-2.65
463436,1509.0,92.410004,10.0,3.95,0.41,10.2,9.1599998,6.1100001,3.51,3.3,6.21,2.0999999,150.34,8.8000002,149.98,6.0999999,49.990002,684.84998,0.0,4.1999998,149.98,150.34,-2.58400011
463442,1515.0,92.410004,9.9899998,3.8499999,1.09,10.6,9.5,6.3899999,4.0,3.5999999,7.0300002,2.4000001,150.34,8.7799997,158.22,6.6399999,49.98,687.34998,0.0,5.0100002,158.22,150.34,-2.24300011
463448,1521.0,92.410004,10.4,3.75,-0.0099999998,11.09,10.0,6.6100001,4.4000001,3.9000001,7.8800001,2.72,169.0,9.3400002,167.86,7.4099998,50.0,692.0,0.0,5.9200001,167.86,169.0,-2.2650001100000003
463454,1527.0,92.410004,11.0,3.72,0.0,11.64,10.54,6.9000001,4.9000001,4.3099999,9.1099997,2.6400001,169.0,10.46,206.78,8.8000002,49.959999,686.33002,0.0,6.79,206.78,169.0,-2.43
463460,1533.0,92.410004,11.0,3.6300001,0.02,12.3,11.21,7.23,5.5100002,4.8000002,10.26,3.1099999,169.0,11.44,190.89,8.7799997,49.990002,688.67999,0.0,7.5599999,190.89,169.0,-2.23199989
463466,1539.0,92.410004,12.0,3.55,0.0,13.07,11.96,7.5999999,6.0999999,5.4000001,10.6,3.3199999,169.0,11.9,149.45,7.2600002,49.990002,685.92999,0.0,8.3000002,149.45,169.0,-2.2980001100000003
463472,1545.0,92.410004,12.04,3.51,0.0,13.5,12.5,8.1000004,6.5999999,5.9200001,10.6,3.6199999,169.0,11.45,139.07001,5.8200002,49.98,679.54999,0.0,8.6000004,139.07001,169.0,-1.154
463478,1551.0,92.410004,12.0,3.5,0.0099999998,12.66,11.72,8.3999996,6.6999998,6.1100001,9.5100002,4.5100002,138.27,10.51,143.38,5.5,49.990002,686.17999,0.0,8.5,143.38,138.27,-1.11
463484,1557.0,92.410004,12.0,3.53,0.0,11.7,10.86,8.6000004,6.6999998,6.1999998,8.6000004,4.3600001,138.27,9.46,152.97,5.27,49.98,685.33002,0.0,8.3000002,152.97,138.27,-1.35200011
463490,1563.0,92.410004,11.07,3.5599999,0.02,10.86,10.09,8.6999998,6.6999998,6.1999998,7.7399998,4.6100001,147.25,8.5299997,171.88,5.0,49.98,690.17999,0.0,8.29,171.88,147.25,-1.5610000000000002
463496,1569.0,92.410004,12.0,3.6300001,0.0,10.19,9.3999996,8.6999998,6.5999999,6.1799998,7.1300001,4.6300001,161.32001,7.8899999,152.34,4.5999999,49.98,693.21002,0.0,8.1999998,152.34,161.32001,-1.869
463502,1575.0,92.410004,12.0,3.75,0.0,9.5200005,8.8100004,8.6999998,6.4499998,6.02,6.8000002,4.6999998,161.32001,7.8400002,150.64999,4.3600001,49.970001,684.60999,0.0,8.0100002,150.64999,161.32001,-1.33
463508,1581.0,92.410004,12.0,3.8499999,0.0099999998,9.1000004,8.2600002,8.6999998,6.3699999,6.0,6.5,4.5999999,161.32001,7.1399999,154.82001,4.6900001,49.98,684.78003,0.0,7.9299998,154.82001,161.32001,-1.2970000000000002
463514,1587.0,92.410004,11.15,3.9200001,0.98000002,8.7299995,7.8899999,8.6000004,6.3000002,5.9000001,6.3000002,4.9099998,161.32001,7.8299999,168.8,4.9499998,49.970001,683.58002,0.0,7.9000001,168.8,161.32001,-1.231
463520,1593.0,92.410004,12.0,3.9300001,2.99,8.4300003,7.48,8.54,6.27,5.6999998,6.1999998,4.6999998,161.32001,7.0100002,168.49001,4.8099999,49.98,687.34998,0.0,7.6999998,168.49001,161.32001,-1.44
463526,1599.0,92.410004,11.72,3.96,15.52,8.1999998,7.1999998,8.3999996,6.5999999,5.8899999,6.0,4.6900001,171.92999,7.4099998,196.25999,4.3099999,49.990002,686.28003,0.1,7.5,196.25999,171.92999,-1.704
463532,1605.0,92.410004,11.32,3.98,16.99,7.9299998,7.0599999,8.3000002,6.5999999,5.75,5.6999998,4.8699999,186.56,6.6999998,197.97,4.1900001,49.990002,688.22998,0.02,7.4200001,197.97,186.56,-1.869
463538,1611.0,92.410004,11.0,4.0999999,0.52999997,7.6599998,6.8000002,8.1199999,6.2800002,5.6999998,5.5,4.9000001,192.96001,6.2600002,186.12,2.1800001,49.990002,691.95001,0.0,7.3800001,186.12,192.96001,-1.825
463544,1617.0,92.410004,11.0,4.0300002,16.42,7.3099999,6.3000002,8.0,6.0,5.5999999,4.5900002,4.9400001,187.66,6.3299999,190.91,0.25999999,50.009998,683.10999,0.050000001,7.0999999,190.91,187.66,-1.5610000000000002
463550,1623.0,92.410004,10.86,4.1700001,13.1,6.8800001,5.7199998,7.79,6.3000002,5.5999999,3.8499999,4.9099998,187.66,5.8299999,186.72,0.090000004,49.939999,683.23999,0.059999999,6.8200002,186.72,187.66,-1.9240000000000004
463556,1629.0,92.410004,10.01,4.0599999,25.440001,6.48,5.1700001,7.5,6.3800001,5.5999999,3.3499999,4.8899999,177.78,4.6700001,179.96001,0.16,49.970001,682.67999,0.22,6.54,179.96001,177.78,-2.144
463562,1635.0,92.410004,9.54,4.0900002,19.15,6.0,4.71,7.25,6.0999999,5.4000001,2.8,4.8600001,190.95,3.99,187.86,-1.34,49.990002,692.96997,0.12,6.21,187.86,190.95,-1.781
463568,1641.0,92.410004,9.6099997,4.4899998,1.34,5.5700002,4.1900001,6.9400001,5.46,5.0999999,2.3,4.75,190.95,3.4300001,184.47,-0.61000001,49.98,693.02002,0.0,5.9000001,184.47,190.95,-1.90200011
463574,1647.0,92.410004,9.0,4.1399999,2.4300001,5.1199999,3.6199999,6.6199999,4.9000001,4.8000002,2.3599999,4.6999998,190.95,4.2399998,195.92,-0.12,49.990002,691.21002,0.0,5.5999999,195.92,190.95,-1.6820000000000002
463580,1653.0,92.410004,9.0,4.0300002,0.07,4.9000001,3.3900001,6.3600001,4.5500002,4.5999999,3.1199999,4.6999998,212.89999,5.1100001,195.49001,-0.059999999,49.990002,691.53003,0.0,5.5900002,195.49001,212.89999,-1.539
463586,1659.0,92.410004,9.0,16.1,12.56,4.8899999,3.3,6.0999999,4.52,4.5999999,3.3,4.6599998,209.61,5.1799998,223.00999,2.1300001,50.009998,681.72998,0.059999999,5.4000001,223.00999,209.61,-1.34099989
463592,1665.0,92.410004,9.0,3.9100001,0.059999999,4.8299999,3.3,5.98,4.3099999,4.5,4.0599999,4.6799998,209.61,6.5,201.32001,3.24,49.98,678.04999,0.0,5.4099998,201.32001,209.61,-1.55
463598,1671.0,92.410004,9.0299997,3.8399999,0.059999999,4.9000001,3.4000001,5.77,4.4000001,4.5999999,5.1700001,4.6300001,201.92999,7.8400002,196.39,3.6300001,49.98,682.03003,0.0,5.6999998,196.39,201.92999,-1.47299989
463604,1677.0,92.410004,9.9499998,3.9200001,0.20999999,5.1900001,3.7,5.6999998,4.5999999,4.8000002,6.0,4.6999998,201.92999,7.1799998,195.85001,3.5599999,49.98,689.46997,0.0,6.1799998,195.85001,201.92999,-1.264
463610,1683.0,92.410004,10.0,4.0799999,0.38,5.2600002,3.98,5.6500001,4.6100001,4.9000001,5.6199999,4.71,201.92999,7.46,210.19,3.26,50.0,686.04999,0.0,6.3000002,210.19,201.92999,-1.0990000000000002
463616,1689.0,92.410004,9.0,3.8599999,0.25,5.3899999,4.0,5.5100002,4.6799998,4.9499998,4.8600001,4.9299998,201.92999,5.71,196.95,0.85000002,49.98,691.66998,0.0,6.1999998,196.95,201.92999,-1.825
463622,1695.0,92.410004,9.5299997,9.2700005,5.6399999,5.21,3.99,5.5,4.6999998,4.9000001,4.1700001,5.0,201.92999,5.5,214.38,1.6,49.98,684.53998,0.0099999998,5.98,214.38,201.92999,-1.462
463628,1701.0,92.410004,9.1400003,4.0,0.30000001,5.0999999,3.9000001,5.3400002,4.8899999,4.9200001,3.8900001,5.0,222.78,5.4200001,218.46001,2.01,49.98,694.75,0.0,5.6999998,218.46001,222.78,-1.396
463634,1707.0,92.410004,10.0,3.9000001,0.19,4.9400001,3.7,5.3000002,4.6100001,4.8099999,3.95,5.0,226.78,5.96,242.44,3.0,50.0,687.12,0.0,5.5999999,242.44,226.78,-1.62700011
463640,1713.0,92.410004,10.0,4.7399998,1.01,4.9000001,3.77,5.1999998,4.5999999,4.8099999,4.46,5.0,225.55,6.2600002,241.03999,4.8499999,49.970001,695.46997,0.0,5.4000001,241.03999,225.55,-2.870000000000001
463646,1719.0,92.410004,9.9799995,5.5599999,2.0899999,5.04,3.96,5.1999998,4.6999998,4.9000001,4.6700001,5.0,228.94,5.8800001,233.41,5.25,49.970001,691.46997,0.0,5.4000001,233.41,228.94,-2.9909998900000003
463652,1725.0,92.410004,9.9200001,3.97,6.48,5.0999999,4.0300002,5.1900001,4.73,5.0900002,4.8000002,5.0,214.0,5.7800002,213.42999,2.9000001,49.970001,691.78998,0.0,5.4000001,213.42999,214.0,-1.462
463658,1731.0,92.410004,9.9300003,3.97,7.25,5.0999999,4.1999998,5.0799999,4.8400002,5.0999999,4.5999999,5.0,214.0,6.0799999,214.87,3.76,49.990002,689.88,0.0099999998,5.27,214.87,214.0,-1.253
463664,1737.0,92.410004,10.0,4.2800002,6.1900001,5.29,4.4299998,5.0100002,5.0100002,5.1799998,5.0999999,5.0100002,226.10001,6.79,229.35001,4.23,49.98,690.84003,0.029999999,5.4000001,229.35001,226.10001,-2.84800011
463670,1743.0,92.410004,10.0,3.97,2.54,6.6399999,5.6599998,5.1500001,5.1599998,5.1999998,5.0999999,5.0900002,217.28999,6.1300001,223.87,3.53,49.990002,693.39001,0.0,5.3499999,223.87,217.28999,-3.4420000000000006
463676,1749.0,92.410004,10.0,4.4299998,0.76999998,7.6999998,6.5999999,5.1999998,5.1999998,5.1999998,4.9000001,5.1999998,215.16,6.0100002,228.35001,4.1599998,49.990002,698.15997,0.0,5.2600002,228.35001,215.16,-3.1670000000000003
463682,1755.0,92.410004,10.0,4.0999999,0.34999999,8.4099998,7.1999998,5.3000002,5.1999998,5.27,5.0999999,5.1999998,211.55,6.77,214.88,4.6500001,50.009998,694.02002,0.0,5.23,214.88,211.55,-2.80400011
463688,1761.0,92.410004,10.0,3.9400001,0.12,8.8900003,7.7600002,5.4699998,5.1900001,5.3699999,5.27,5.1999998,211.81,6.6399999,212.86,3.98,49.970001,684.27002,0.0,5.2600002,212.86,211.81,-3.64000011
463694,1767.0,92.410004,10.05,3.99,0.090000004,9.1400003,8.1199999,5.6799998,5.1700001,5.4000001,5.1300001,5.1999998,210.71001,6.25,212.61,3.04,49.959999,694.12,0.0,5.23,212.61,210.71001,-2.353
463700,1773.0,92.410004,10.0,4.3000002,0.85000002,9.2399998,8.3000002,5.73,5.1999998,5.4000001,4.9000001,5.1999998,217.64999,6.5799999,226.25,2.8399999,49.970001,684.65002,0.0,5.1999998,226.25,217.64999,-2.936
463706,1779.0,92.410004,10.0,5.8699999,1.97,9.46,8.4799995,5.8000002,5.3000002,5.4000001,4.8099999,5.1999998,214.0,6.75,219.24001,3.4000001,49.970001,693.48999,0.0,5.1999998,219.24001,214.0,-3.30999989
463712,1785.0,92.410004,10.0,4.0100002,0.02,9.5,8.5200005,6.0,5.1999998,5.4000001,5.02,5.1999998,232.66,6.3600001,235.11,6.0599999,50.009998,691.25,0.0,5.1999998,235.11,232.66,-2.4409998900000005
463718,1791.0,92.410004,10.0,3.99,0.15000001,9.8699999,8.6899996,6.0900002,5.25,5.4099998,5.8099999,5.1999998,222.07001,7.5700002,224.17,6.1799998,49.990002,692.69,0.0,5.3899999,224.17,222.07001,-3.1120001100000003
463724,1797.0,92.410004,10.0,3.9000001,-0.07,10.13,9.1000004,6.29,5.3000002,5.5999999,6.3000002,5.25,223.88,7.75,219.57001,5.9099998,49.970001,692.71002,0.0,5.4699998,219.57001,223.88,-2.375
463730,1803.0,92.410004,11.0,3.8199999,0.1,10.49,9.3999996,6.4000001,5.5100002,5.6999998,7.2199998,5.3000002,223.88,9.3500004,205.72,6.3099999,49.990002,686.34998,0.0,5.75,205.72,223.88,-2.19899989
463736,1809.0,92.410004,11.0,3.78,0.02,10.89,9.8999996,6.6100001,5.8000002,5.9000001,8.1999998,5.3699999,196.44,9.5,207.73,6.6199999,49.98,679.81,0.0,6.1999998,207.73,196.44,-2.19899989
463742,1815.0,92.410004,11.0,3.71,0.050000001,10.78,9.8699999,6.8899999,6.0500002,6.1500001,8.5,5.46,193.14999,9.5100002,186.33,6.2800002,49.98,679.38,0.0,6.5100002,186.33,193.14999,-1.242
463748,1821.0,92.410004,11.0,3.75,0.31999999,9.9700003,9.1300001,6.9899998,6.3000002,6.3000002,8.5,5.9499998,193.14999,9.1999998,190.71001,6.1399999,50.0,690.51001,0.0,6.8600001,190.71001,193.14999,-1.374
463754,1827.0,92.410004,11.0,3.5999999,0.050000001,9.3599997,8.5900002,7.1399999,6.4000001,6.5,7.9699998,5.8000002,187.66,9.1999998,175.37,4.52,50.0,688.96002,0.0,7.0999999,175.37,187.66,-1.275
463760,1833.0,92.410004,11.0,3.8599999,0.49000001,8.8199997,8.1599998,7.1999998,6.4000001,6.5,7.1500001,5.98,187.66,7.8099999,177.58,3.8900001,49.970001,687.88,0.0,6.9000001,177.58,187.66,-1.1210000000000002
463766,1839.0,92.410004,11.0,6.1700001,2.3900001,8.3000002,7.5900002,7.1999998,6.3499999,6.4699998,6.4400001,6.1599998,187.66,7.9000001,200.62,3.25,50.009998,693.28003,0.0,6.8899999,200.62,187.66,-1.5610000000000002
463772,1845.0,92.410004,11.0,3.6900001,0.07,7.9200001,7.1599998,7.1999998,6.3099999,6.3099999,5.9000001,6.0700002,217.28999,6.73,219.58,4.6599998,49.990002,689.62,0.0,6.8000002,219.58,217.28999,-1.47299989
463778,1851.0,92.410004,11.01,3.74,1.63,7.5500002,6.8099999,7.1999998,6.3000002,6.3000002,6.2199998,6.0999999,235.89,7.9000001,250.5,6.5999999,49.98,685.32001,0.0,6.8000002,250.5,235.89,-1.62700011
463784,1857.0,92.410004,11.71,3.77,0.039999999,7.46,6.7399998,7.1999998,6.3099999,6.4299998,6.5900002,6.0999999,264.48999,7.1199999,257.95001,5.2399998,49.970001,691.01001,0.0,6.8000002,257.95001,264.48999,-1.308
463790,1863.0,92.410004,11.0,3.8,4.5599999,7.3000002,6.52,7.1700001,6.3000002,6.4299998,6.21,6.0999999,264.48999,7.46,269.64999,4.0100002,49.970001,683.77002,0.0,6.6500001,269.64999,264.48999,-1.308
463796,1869.0,92.410004,11.0,3.8199999,0.0099999998,7.0999999,6.3000002,7.0100002,6.1599998,6.3000002,5.9000001,6.1300001,274.37,6.3000002,271.28,3.6500001,49.990002,689.04999,0.0,6.5999999,271.28,274.37,-1.286
463802,1875.0,92.410004,11.0,3.8299999,0.11,6.9000001,6.0,7.0,6.0900002,6.2800002,5.6799998,6.3000002,265.59,6.71,267.20001,3.5,49.98,695.73999,0.0,6.5100002,267.20001,265.59,-1.517
463808,1881.0,92.410004,11.0,3.8399999,0.039999999,6.75,5.6999998,6.9000001,6.0,6.1999998,5.4000001,6.25,265.59,7.0900002,269.57999,3.03,49.98,696.78003,0.0,6.48,269.57999,265.59,-1.737
463814,1887.0,92.410004,10.99,4.5999999,0.82999998,6.5999999,5.5999999,6.9000001,5.8499999,6.1900001,5.2199998,6.3000002,280.72,6.3699999,293.60001,3.27,49.98,683.59003,0.0,6.3000002,293.60001,280.72,-1.4509999999999998
463820,1893.0,92.410004,11.0,3.77,0.0,6.5,5.4000001,6.71,5.8000002,6.0,5.3600001,6.1199999,288.64001,6.7399998,285.63,2.9400001,50.0,684.06,0.0,6.3000002,285.63,288.64001,-1.2970000000000002
463826,1899.0,92.410004,10.55,3.76,2.77,6.3000002,5.1500001,6.6300001,5.6999998,6.0,5.1100001,6.0999999,233.75999,6.79,247.27,1.84,50.009998,688.39001,0.0,6.1999998,247.27,233.75999,-1.792
463832,1905.0,92.410004,10.83,3.77,1.15,6.1999998,4.9000001,6.5999999,5.6999998,5.96,4.5799999,6.0999999,233.75999,5.6599998,236.08,1.77,50.009998,688.66998,0.0,6.1199999,236.08,233.75999,-1.594
463838,1911.0,92.410004,10.0,3.78,0.07,6.0,4.6700001,6.4000001,5.5,5.9000001,4.3099999,6.0999999,265.59,5.5599999,259.35999,1.4299999,49.970001,684.10999,0.0,5.98,259.35999,265.59,-1.5610000000000002
463844,1917.0,92.410004,9.8800001,3.78,7.4400001,5.7399998,4.4699998,6.3000002,5.4699998,5.71,4.0,6.0999999,265.59,5.8200002,273.35999,1.1,50.009998,689.66998,0.0,5.8499999,273.35999,265.59,-1.495
463850,1923.0,92.410004,9.0,4.0500002,1.27,5.5999999,4.1999998,6.0999999,5.29,5.5999999,3.7,6.0,265.59,6.0599999,282.73001,0.95999998,50.0,685.19,0.0,5.6399999,282.73001,265.59,-1.3850000000000002
463856,1929.0,92.410004,9.0,4.46,2.54,5.4000001,3.99,6.0300002,5.1999998,5.5999999,3.76,6.0,265.59,5.0,279.69,1.1,50.009998,683.92999,0.0,5.5999999,279.69,265.59,-1.99
463862,1935.0,92.410004,9.0,4.1500001,0.55000001,5.1999998,3.9000001,5.9200001,5.02,5.4099998,3.9000001,5.8200002,298.51001,5.1100001,287.37,1.2,50.0,682.31,0.0,5.4000001,287.37,298.51001,-1.3850000000000002
463868,1941.0,92.410004,9.0,4.4099998,2.02,5.0999999,3.7,5.7800002,4.9899998,5.4000001,3.9000001,5.8600001,285.97,5.5300002,292.66,1.39,50.0,688.23999,0.0,5.27,292.66,285.97,-1.90200011
463874,1947.0,92.410004,9.0,3.8499999,2.45,4.9899998,3.6099999,5.6799998,4.9000001,5.29,3.7,5.8000002,291.92999,5.8000002,293.37,1.51,50.0,687.40002,0.0,5.1999998,293.37,291.92999,-1.3190000000000002
463880,1953.0,92.410004,9.0,4.1799998,2.1600001,4.9000001,3.5999999,5.5,4.7399998,5.1999998,3.9100001,5.7800002,291.92999,5.96,287.70999,1.5,50.0,690.71002,0.0,5.0999999,287.70999,291.92999,-1.814
463886,1959.0,92.410004,8.4300003,4.0700002,0.75,4.9000001,3.5899999,5.3000002,6.3600001,5.8600001,13.16,11.88,291.92999,6.5599999,288.95999,1.4,50.0,687.83002,0.0,5.0900002,288.95999,291.92999,-6.753000000000001
463892,1965.0,89.980003,9.0,4.46,1.35,11.19,7.0300002,6.5700002,21.98,15.89,10.3,10.72,291.92999,5.8099999,282.14999,1.23,50.009998,689.57001,0.0,6.0,282.14999,291.92999,-1.3850000000000002
463898,1971.0,63.549999,9.0,109.36,106.62,8.5100002,5.96,6.29,15.7,11.8,8.46,10.98,291.92999,6.3200002,305.34,1.2,49.990002,690.34998,0.99000001,5.6900001,305.34,291.92999,-3.64000011
463904,1977.0,89.980003,10.0,3.6600001,0.0,11.74,8.2600002,6.9000001,19.780001,14.89,10.61,11.93,317.17001,7.1100001,323.57999,1.1,50.0,692.56,0.0,6.1300001,323.57999,317.17001,-1.968
463910,1983.0,89.980003,9.0,3.6400001,0.0,9.3000002,7.1199999,6.6900001,14.41,12.61,10.49,10.59,317.17001,6.3099999,313.39001,1.1,50.02,694.23999,0.0,5.79,313.39001,317.17001,-1.935
463916,1989.0,89.980003,9.1499996,4.4699998,0.73000002,8.1000004,6.5,6.5500002,11.6,11.35,11.84,10.23,317.17001,6.6100001,344.10999,0.94,49.98,691.17999,0.0,5.5999999,344.10999,317.17001,-5.697
463922,1995.0,89.980003,9.0,3.6400001,0.0,7.4000001,5.9899998,6.3800001,10.36,10.53,11.98,12.0,352.29001,7.2399998,56.630001,0.74000001,50.0,689.08002,0.0,5.4000001,56.630001,352.29001,-2.03400011
463928,2001.0,89.980003,9.0,3.76,0.11,6.9000001,5.6300001,6.3000002,9.54,10.0,10.89,10.38,42.810001,6.2600002,41.790001,0.62,49.990002,688.47998,0.0,5.3299999,41.790001,42.810001,-2.49599989
463934,2007.0,89.980003,9.0,3.6500001,0.0099999998,6.5999999,5.2800002,6.1399999,9.4499998,9.6999998,14.33,12.69,40.59,6.8000002,66.459999,0.76999998,50.02,686.38,0.0,5.1999998,66.459999,40.59,-6.456
463940,2013.0,89.980003,9.0,3.6500001,0.0,6.4299998,5.0999999,6.0799999,9.1999998,9.5,12.0,13.16,83.389999,7.2199998,72.419998,1.48,50.040001,686.72998,0.0,5.1799998,72.419998,83.389999,-1.88
463946,2019.0,89.980003,9.0,3.6800001,1.04,6.2399998,4.8600001,6.0,8.8999996,9.3999996,10.99,11.15,88.540001,6.25,103.35,1.37,49.970001,686.46997,0.0,5.1100001,103.35,88.540001,-2.77099989
463952,2025.0,89.980003,10.0,3.6500001,0.0,8.5900002,5.9699998,6.73,15.69,12.6,8.8000002,11.92,96.559998,6.6500001,129.0,1.38,49.990002,692.92999,0.0,5.5999999,129.0,96.559998,-1.528
463958,2031.0,89.980003,9.0,4.5999999,0.81,7.4200001,5.46,6.5999999,12.79,11.56,6.2399998,10.67,111.93,6.9899998,110.67,1.16,50.0,690.88,0.0,5.4000001,110.67,111.93,-1.517
463964,2037.0,89.980003,9.0,3.98,0.28999999,6.8299999,5.1100001,6.4000001,11.02,10.8,5.6999998,10.23,115.32,5.7800002,102.02,0.79000002,50.02,691.16998,0.0,5.1999998,102.02,115.32,-1.66
463970,2043.0,89.980003,10.0,3.9300001,0.28,6.4200001,4.8000002,6.3000002,9.8299999,10.18,5.25,9.9300003,104.25,5.79,96.059998,0.57999998,49.990002,690.10999,0.0,5.0999999,96.059998,104.25,-1.374
463976,2049.0,89.980003,10.0,4.0100002,0.44999999,6.0,4.4200001,6.0999999,8.9099998,9.5,4.8000002,9.5699997,104.25,5.9499998,112.25,0.059999999,50.02,685.59998,0.0,4.9000001,112.25,104.25,-1.517
463982,2055.0,89.980003,8.9300003,3.9200001,0.2,5.6999998,4.0,5.9899998,8.2600002,9.0500002,4.5,9.4499998,128.39,5.6999998,123.88,0.1,50.0,677.98999,0.0,4.8200002,123.88,128.39,-1.935
463988,2061.0,89.980003,8.0,3.76,0.0,5.4000001,3.78,5.8000002,7.73,8.5200005,4.1999998,9.2200003,128.39,4.5300002,111.75,0.30000001,50.009998,691.71002,0.0,4.8000002,111.75,128.39,-1.979
463994,2067.0,89.980003,8.0,3.8199999,0.02,5.0999999,3.55,5.6900001,7.27,8.1999998,3.9000001,9.0,106.44,4.1599998,101.67,0.40000001,50.009998,694.77002,0.0,4.5999999,101.67,106.44,-1.44
464000,2073.0,89.980003,8.0,3.8699999,-0.0099999998,4.8099999,3.29,5.4699998,6.9000001,7.71,3.6099999,8.8999996,106.44,4.0900002,98.190002,0.18000001,50.009998,685.83002,0.0,4.5,98.190002,106.44,-1.506
464006,2079.0,89.980003,8.0,3.9000001,0.059999999,4.5999999,2.9000001,5.2399998,6.4699998,7.4000001,3.6199999,8.8000002,106.44,4.5900002,107.57,0.69,50.02,699.21997,0.0,4.46,107.57,106.44,-1.704
464012,2085.0,89.980003,8.0500002,4.0599999,0.49000001,4.5,2.8,5.04,6.3000002,7.2399998,4.0599999,8.3999996,106.44,5.2399998,98.290001,1.4299999,50.009998,688.65002,0.0,4.5,98.290001,106.44,-1.62700011
464018,2091.0,89.980003,9.0,4.1999998,0.49000001,5.23,3.53,4.96,6.1500001,7.1999998,4.5900002,8.2299995,106.44,6.2399998,102.83,1.97,50.009998,696.90002,0.0,4.73,102.83,106.44,-2.5400001100000003
